question,option1,option2,option3,option4,answer,audioFileName,startTime,endTime,imageName,scriptKey,script_ko,script_en,script_zh_hans,script_zh_hant,script_ja,script_fr,script_id,script_es,script_th,script_vi
6ばん,"
春",夏,"
秋",冬,"
春",n4q30.mp3,609,678,,,,,,,女の人が生まれた町について話しています。女の人はいつ行くのが一番いいと言っていますか。女：私の生まれた町は山川町です。日本の北のほうにある町です。冬が長いので、春になると、いろいろなお祭りをします。その中でも歴史祭りが一番有名です。夏は雨が降らなくて気持ちがいいです。秋にはいろいろな果物が食べられます。どの季節もいいですが、歴史祭りの時が一番面白いです。ぜひ、歴史祭りのときに来てください。女の人はいつ行くのが一番いいと言っていますか。,,,,,
7ばん,田中,課長,田中の妹,課長の妹,田中の妹,n4q30.mp3,699,752,,,,,,,会社で女の課長と男の人が話しています。誰が今度の土曜日に結婚しますか。女：田中さん、悪いけど、今度の土曜日、会社に来て会議の準備してくれない？男：あっ、すみません。課長、土曜日はちょっと、結婚式なんです。女：えっ？田中さん結婚するんですか？男：あっ、違います。妹です。女：妹さんですか。おめでとうございます。私の妹も先月結婚したんですよ。男：そうなんですか。おめでとうございます。誰が今度の土曜日に結婚しますか。,,,,,
1ばん,1,2,3,,2,n4q31.mp3,99,125,audioimage24,,,,,,買い物をしました。クレジットカードで払いたいです。何と言いますか。1.クレジットカードで払ってください。2.クレジットカードが使えますか。3.クレジットカードを見せるつもりです。,,,,,
2ばん,1,2,3,,2,n4q31.mp3,135,158,audioimage25,,,,,,雨がふりそうです。会社の人が出かけます。何と言いますか。1.傘を持たせてください。2.傘を持っていったほうがいいですよ。3.傘を持たなくてもいいですよ。,,,,,
3ばん,1,2,3,,2,n4q31.mp3,168,192,audioimage26,,,,,,友達が暗い教室で本を読んでいます。何と言いますか。1.電気、消してもいい？2.電気、付けようか？3.電気、付けたままだよ。,,,,,
4ばん,1,2,3,,3,n4q31.mp3,202,227,audioimage27,,,,,,靴を買う前に履いてみたいです。店の人に何と言いますか。1.これ、履かなければなりませんか。2.これ、履いてみたらどうですか。3.これ、履いてみてもいいですか。,,,,,
5ばん,1,2,3,,3,n4q31.mp3,237,262,audioimage28,,,,,,友達がかわいいネックレスをしています。買った店が知りたいです。何と言いますか。1.どの店で買うつもりですか。2.買ったかどうか教えてください。3.それはどこで買ったんですか。,,,,,
1ばん,1,2,3,,3,n4q32.mp3,93,125,,,,,,,家でパーティーするんだけど、よかったら来ない？1.えっ、行ったんですか。2.きっと来ませんよ。3.はい、行きたいです。,,,,,
2ばん,1,2,3,,3,n4q32.mp3,128,155,,,,,,,てんぷらを食べるのは、初めてですか。1.これから始めます。2.ほとんど食べてしまいました。3.いいえ、二度目です。,,,,,
3ばん,1,2,3,,2,n4q32.mp3,158,187,,,,,,,今度みんなで行く旅行、どこにしようか。1.うん、そうしよう。2.どこでもいいよ。3.行ったことがないよ。,,,,,
4ばん,1,2,3,,2,n4q32.mp3,189,216,,,,,,,このペン、ちょっと書きにくいですね。1.本当によく書けますね。2.じゃあ、こちらを使ってください。3.ちょっと安いですよ。,,,,,
5ばん,1,2,3,,1,n4q32.mp3,219,248,,,,,,,大学を卒業したら、どうするんですか。1.デパートで働くことにしました。2.デパートへ行くところです。3.デパートでアルバイトをしたことがあります。,,,,,
6ばん,1,2,3,,2,n4q32.mp3,251,283,,,,,,,料理、上手ですね。誰に教えてもらったんですか。1.はい、教えてもらいました。2.自分で覚えたんです。3.姉に教えましたよ。,,,,,
7ばん,1,2,3,,2,n4q32.mp3,287,315,,,,,,,あのう、ちょっとお願いしたいことがあるんですが……1.いいえ、ありませんよ。2.はい、何でしょうか。3.こちらこそ、お願いします。,,,,,
