question,option1,option2,option3,option4,answer,imageName,underline,explanation_ko,explanation_en,explanation_zh_hans,explanation_zh_hant,explanation_ja,explanation_fr,explanation_id,explanation_es,explanation_th,explanation_vi,passage_group,sub_question
次の言葉の使い方として最もよいものを、１・２・３・４から一つ選びなさい。,今回は都合が悪いのですが、次のきっかけにはぜひ出席したいと思います。,大学では言語学を専攻し、漢字のきっかけについて研究している。,今回の事件をきっかけに、市民の防犯に対する意識が高まった。,この事業に反対するきっかけは、環境への悪影響が予想されるからだ。,今回の事件をきっかけに、市民の防犯に対する意識が高まった。,,きっかけ,きっかけ(계기)는 새로운 것이 시작되거나 변화하게 만드는 사건이나 경우에 사용됩니다. '이 사건을 계기로 삼아'라는 뜻은 매우 전형적이고 자연스러운 용법입니다.,きっかけ is used for an event or occasion that causes something new to start or change. 'Taking this incident as a trigger' is a very typical and natural usage.,“きっかけ”用于引发新事物开始或改变的事件或契机。“以此事件为契机”是一个非常典型且自然的用法。,「きっかけ」用於引發新事物開始或改變的事件或契機。「以此事件為契機」是一個非常典型且自然的用法。,「きっかけ」は、新しいことが始まったり変化したりする原因となる出来事や機会に使われます。「この事件をきっかけとして」というのは、非常に典型的で自然な用法です。,きっかけ est utilisé pour un événement ou une occasion qui provoque le début ou le changement de quelque chose de nouveau. « Prendre cet incident comme déclencheur » est une utilisation très typique et naturelle.,きっかけ digunakan untuk peristiwa atau kesempatan yang menyebabkan sesuatu yang baru dimulai atau berubah. 'Menjadikan insiden ini sebagai pemicu' adalah penggunaan yang sangat khas dan alami.,きっかけ se usa para un evento u ocasión que hace que algo nuevo comience o cambie. 'Tomar este incidente como un detonante' es un uso muy típico y natural.,きっかけ ใช้สำหรับเหตุการณ์หรือโอกาสที่ทำให้สิ่งใหม่เริ่มต้นหรือเปลี่ยนแปลง 'การใช้เหตุการณ์นี้เป็นจุดเริ่มต้น' เป็นรูปแบบการใช้งานที่พบได้ทั่วไปและเป็นธรรมชาติมาก,きっかけ được sử dụng cho một sự kiện hoặc dịp làm cho một điều gì đó mới bắt đầu hoặc thay đổi. 'Lấy sự cố này làm cơ hội/nguyên cớ' là một cách sử dụng rất điển hình và tự nhiên.,P6,きっかけ
次の言葉の使い方として最もよいものを、１・２・３・４から一つ選びなさい。,ひどい風邪を引いてしまい、明日のスピーチ大会は引退するしかない。,試験が近いのでアルバイトを引退し、勉強に専念することにした。,鈴木選手は去年引退し、家族で海外に移住したそうだ。,A社の面接に合格したが、引退して別の会社に入社した。,鈴木選手は去年引退し、家族で海外に移住したそうだ。,,引退,"引退(은퇴)는 누군가, 특히 운동선수, 배우 또는 공인이 전문 활동에서 물러날 때 사용됩니다. 選手(선수)가 경기에서 은퇴하는 것이 은퇴의 전형적인 사용 예입니다.","引退 is used when someone, especially an athlete, actor, or public figure, retires from their professional activity. A 選手 (player) retiring from competition is a typical use of 引退.",“引退”用于某人（特别是运动员、演员或公众人物）从其专业活动中退役。选手（選手）退出比赛是“引退”的典型用法。,「引退」用於某人（特別是運動員、演員或公眾人物）從其專業活動中退役。選手（選手）退出比賽是「引退」的典型用法。,「引退」は、特定の人物、特にスポーツ選手、俳優、著名人などが専門的な活動から退く時に使われます。選手が競技から退くのは「引退」の典型的な使用例です。,"引退 est utilisé lorsque quelqu'un, en particulier un athlète, un acteur ou une personnalité publique, se retire de son activité professionnelle. Un 選手 (joueur) qui se retire de la compétition est une utilisation typique de 引退.","引退 digunakan ketika seseorang, terutama atlet, aktor, atau figur publik, pensiun dari aktivitas profesional mereka. Seorang 選手 (pemain) yang pensiun dari kompetisi adalah penggunaan khas dari 引退.","引退 se usa cuando alguien, especialmente un atleta, actor o figura pública, se retira de su actividad profesional. Un 選手 (jugador) retirándose de la competencia es un uso típico de 引退.",引退 ใช้เมื่อใครบางคน โดยเฉพาะนักกีฬา นักแสดง หรือบุคคลสาธารณะ เกษียณหรืออำลาจากกิจกรรมทางอาชีพของพวกเขา 選手 (ผู้เล่น) ที่อำลาการแข่งขันเป็นตัวอย่างการใช้ 引退 ที่พบได้ทั่วไป,"引退 được sử dụng khi ai đó, đặc biệt là vận động viên, diễn viên hoặc nhân vật của công chúng, giải nghệ khỏi hoạt động chuyên môn của họ. Một 選手 (cầu thủ) giải nghệ khỏi thi đấu là một cách sử dụng điển hình của 引退.",P6,引退
次の言葉の使い方として最もよいものを、１・２・３・４から一つ選びなさい。,佐藤先生はどんな質問に対しても順調に答えてくれる。,今日は朝からのどが痛くて、食べ物を順調に飲み込めない。,雨で道路が滑りやすくなっていたので、順調に転んでしまった。,このパソコンは発売以来、順調に売り上げを伸ばし、人気商品になった。,このパソコンは発売以来、順調に売り上げを伸ばし、人気商品になった。,,順調,順調に(순조롭게)는 무언가가 계획대로 큰 문제 없이 원활하게 진행될 때 사용됩니다. 판매가 꾸준히 증가하여 제품이 히트작이 되는 것이 전형적인 문맥입니다.,"順調に is used when something progresses smoothly, as planned, and without major trouble. Sales growing steadily and turning a product into a hit is a typical context.",“順調に”用于某事按计划顺利进行且没有大麻烦的情况。销售稳步增长并使产品成为畅销品是其典型的语境。,「順調に」用於某事按計劃順利進行且沒有大麻煩的情況。銷售穩步增長並使產品成為暢銷品是其典型的語境。,「順調に」は、物事が計画通りに大きなトラブルなくスムーズに進行する時に使われます。売上が順調に伸びて商品がヒットするというのが典型的な文脈です。,"順調に est utilisé lorsque quelque chose progresse en douceur, comme prévu et sans problème majeur. Des ventes qui augmentent régulièrement et font d'un produit un succès sont un contexte typique.","順調に digunakan ketika sesuatu berjalan lancar, sesuai rencana, dan tanpa masalah besar. Penjualan yang terus tumbuh dan mengubah produk menjadi hit adalah konteks yang khas.","順調に se usa cuando algo progresa sin problemas, según lo planeado y sin mayores inconvenientes. Las ventas creciendo constantemente y convirtiendo un producto en un éxito es un contexto típico.",順調に ใช้เมื่อบางสิ่งก้าวหน้าไปอย่างราบรื่น ตามแผนที่วางไว้ และไม่มีปัญหาใหญ่ ยอดขายที่เติบโตอย่างมั่นคงและทำให้สินค้าฮิตเป็นบริบทที่พบได้ทั่วไป,"順調に được sử dụng khi một cái gì đó tiến triển thuận lợi, đúng như kế hoạch và không có rắc rối lớn. Doanh số tăng trưởng đều đặn và biến một sản phẩm thành một cú hit là một ngữ cảnh điển hình.",P6,順調
次の言葉の使い方として最もよいものを、１・２・３・４から一つ選びなさい。,海外の生活では、習慣の違いから誤解が生じることがある。,この果物は温暖な気候の地域を中心に生じている。,新しい技術が生じたおかげで、生産量が大幅に増加した。,この大学からは有名な研究者が多く生じている。,海外の生活では、習慣の違いから誤解が生じることがある。,,生じる,"生じる(생기다, 발생하다)는 문제, 오해 또는 변화와 같이 '발생하거나' '일어나는' 추상적인 것들에 자주 사용됩니다. 誤解が生じる(오해가 생기다)는 매우 자연스러운 표현입니다.","生じる is often used for abstract things like problems, misunderstandings, or changes that 'occur' or 'arise'. 誤解が生じる is a very natural expression.",“生じる”常用于问题、误解或变化等抽象事物的“发生”或“产生”。“誤解が生じる”（产生误解）是一个非常自然的表达。,「生じる」常用於問題、誤解或變化等抽象事物的「發生」或「產生」。「誤解が生じる」（產生誤解）是一個非常自然的表達。,「生じる」は、問題、誤解、変化など、抽象的な事象が「発生する」または「起きる」際によく使われます。「誤解が生じる」は非常に自然な表現です。,"生じる est souvent utilisé pour des choses abstraites comme des problèmes, des malentendus ou des changements qui « se produisent » ou « surviennent ». 誤解が生じる est une expression très naturelle.","生じる sering digunakan untuk hal-hal abstrak seperti masalah, kesalahpahaman, atau perubahan yang 'terjadi' atau 'muncul'. 誤解が生じる adalah ekspresi yang sangat alami.","生じる se usa a menudo para cosas abstractas como problemas, malentendidos o cambios que 'ocurren' o 'surgen'. 誤解が生じる (surge un malentendido) es una expresión muy natural.",生じる มักใช้กับสิ่งที่เป็นนามธรรม เช่น ปัญหา ความเข้าใจผิด หรือการเปลี่ยนแปลงที่ 'เกิดขึ้น' หรือ 'ปรากฏขึ้น' 誤解が生じる เป็นสำนวนที่เป็นธรรมชาติมาก,"生じる thường được sử dụng cho những thứ trừu tượng như vấn đề, sự hiểu lầm hoặc thay đổi 'xảy ra' hoặc 'phát sinh'. 誤解が生じる là một cách diễn đạt rất tự nhiên.",P6,生じる
次の文の（　　　 ）に入れるのに最もよいものを、１・２・３・４から一つ選びなさい。,について,に沿って,に代わって,にしたがって,について,,,"여기서 '卵、牛乳について３番目に多い食物アレルギー'는 계란과 우유와 관련하여 이야기한 다음, 세 번째로 흔한 알레르기가 무엇인지 명시하고 있습니다. '〜について(~에 대하여)'는 논의되는 주제나 분야를 자주 나타냅니다.","Here, 「卵、牛乳について３番目に多い食物アレルギー」 is talking in relation to (concerning) eggs and milk, and then stating what the third most common allergy is. 「〜について」 often marks the topic/field being discussed.",这里，“卵、牛乳について３番目に多い食物アレルギー”是在谈论与鸡蛋和牛奶相关的情况，然后说明第三大常见过敏原是什么。“〜について”（关于……）通常用来标记正在讨论的主题或领域。,這裡，「卵、牛乳について３番目に多い食物アレルギー」是在談論與雞蛋和牛奶相關的情況，然後說明第三大常見過敏原是什麼。「〜について」（關於……）通常用來標記正在討論的主題或領域。,ここでの「卵、牛乳について３番目に多い食物アレルギー」は、卵と牛乳に関して話し、その上で3番目に多いアレルギーは何かを述べています。「〜について」は、議論されているトピックや分野を示す際によく使われます。,"Ici, « 卵、牛乳について３番目に多い食物アレルギー » parle en relation (concernant) aux œufs et au lait, puis indique quelle est la troisième allergie la plus courante. « 〜について » marque souvent le sujet ou le domaine discuté.","Di sini, 「卵、牛乳について３番目に多い食物アレルギー」 membicarakan dalam kaitannya dengan (mengenai) telur dan susu, lalu menyatakan apa alergi paling umum ketiga. 「〜について」 sering menandai topik/bidang yang dibahas.","Aquí, 「卵、牛乳について３番目に多い食物アレルギー」 habla en relación con (acerca de) los huevos y la leche, y luego establece cuál es la tercera alergia más común. 「〜について」 a menudo marca el tema o campo que se está discutiendo.",ในที่นี้ 「卵、牛乳について３番目に多い食物アレルギー」 กำลังพูดถึงความเกี่ยวข้องกับ (เกี่ยวกับ) ไข่และนม จากนั้นจึงระบุว่าโรคภูมิแพ้ที่พบบ่อยเป็นอันดับสามคืออะไร 「〜について」 มักใช้ระบุหัวข้อ/เรื่องที่กำลังพูดถึง,"Ở đây, 「卵、牛乳について３番目に多い食物アレルギー」 đang nói về (liên quan đến) trứng và sữa, sau đó cho biết loại dị ứng phổ biến thứ ba là gì. 「〜について」 thường đánh dấu chủ đề/lĩnh vực đang được thảo luận.",P7,この国で、卵、牛乳（　　　）３番目に多い食物アレルギーは、小麦アレルギーだ。
次の文の（　　　 ）に入れるのに最もよいものを、１・２・３・４から一つ選びなさい。,ついに,まさか,なかなか,まもなく,なかなか,,,"初めてにしてはなかなか上手だった(처음치고는 꽤 잘했다)'라는 구문은 매우 자연스러운 세트입니다. '〜にしては'는 '~치고는, ~인 것을 고려하면'을 뜻하며, '上手だ'와 같은 긍정적인 형용사 앞의 'なかなか'는 '꽤, 정말'을 의미합니다. 이 둘이 결합하여 처음 한 것치고는 얼마나 잘했는지에 대한 기분 좋은 놀라움을 표현합니다.","The phrase 「初めてにしてはなかなか上手だった」 is a very natural set.  - 「〜にしては」 = ""for ~; considering it is ~""  - 「なかな before a positive adjective like 「上手だ」 means ""quite; really"".  Together, they express pleasant surprise at how good he was for his first try.",“初めてにしてはなかなか上手だった”（就第一次而言相当不错了）是一个非常自然的搭配。-“〜にしては” = “就……而言；考虑到是……” -在像“上手だ”这样的积极形容词前的“なかなか”意思是“相当；非常”。这两个词结合起来，表达了对他在第一次尝试中表现如此之好的一种惊喜。,「初めてにしてはなかなか上手だった」（就第一次而言相當不錯了）是一個非常自然的搭配。-「〜にしては」 = 「就……而言；考慮到是……」 -在像「上手だ」這樣的積極形容詞前的「なかなか」意思是「相當；非常」。這兩個詞結合起來，表達了對他在第一次嘗試中表現如此之好的一種驚喜。,「初めてにしてはなかなか上手だった」というフレーズは非常に自然なセットです。「〜にしては」は「〜の割には、〜であることを考慮すると」という意味です。「上手だ」のような肯定的な形容詞の前の「なかなか」は、「かなり、本当に」を意味します。これらが組み合わさり、初めての挑戦の割にどれほど上手だったかという嬉しい驚きを表現しています。,"L'expression « 初めてにしてはなかなか上手だった » est un ensemble très naturel. - « 〜にしては » = « pour ~ ; compte tenu du fait que c'est ~ » - « なかな » avant un adjectif positif comme « 上手だ » signifie « assez ; vraiment ». Ensemble, ils expriment une agréable surprise quant à la qualité de sa première tentative.","Frasa 「初めてにしてはなかなか上手だった」 adalah satu kesatuan yang sangat alami. - 「〜にしては」 = ""untuk ukuran ~; mengingat ini adalah ~"" - 「なかな」 sebelum kata sifat positif seperti 「上手だ」 berarti ""lumayan; sangat"". Bersama-sama, ini mengungkapkan kejutan yang menyenangkan tentang betapa bagusnya dia untuk percobaan pertamanya.","La frase 「初めてにしてはなかなか上手だった」 es un conjunto muy natural. - 「〜にしては」 = ""para ser ~; considerando que es ~"" - 「なかな」 antes de un adjetivo positivo como 「上手だ」 significa ""bastante; realmente"". Juntos, expresan una grata sorpresa por lo bueno que fue para ser su primer intento.","วลี 「初めてにしてはなかなか上手だった」 เป็นชุดคำที่เป็นธรรมชาติมาก - 「〜にしては」 = ""สำหรับ ~; เมื่อพิจารณาว่าเป็น ~"" - 「なかな」 ที่อยู่หน้าคำคุณศัพท์เชิงบวกอย่าง 「上手だ」 หมายถึง ""ค่อนข้าง; จริงๆ"" เมื่อรวมกัน จะเป็นการแสดงความประหลาดใจในทางที่ดีว่าเขาทำได้ดีแค่ไหนสำหรับความพยายามครั้งแรก","Cụm từ 「初めてにしてはなかなか上手だった」 là một sự kết hợp rất tự nhiên. - 「〜にしては」 = ""đối với ~; xét đến việc là ~"" - 「なかなか」 trước một tính từ tích cực như 「上手だ」 có nghĩa là ""khá; thực sự"". Cùng nhau, chúng thể hiện sự ngạc nhiên thú vị về việc anh ấy đã làm tốt như thế nào trong lần thử đầu tiên.",P7,弟がスケートをするのが初めてだったので何度か転んでいたが、初めてにしては（　　　）上手だった。
次の文の（　　　 ）に入れるのに最もよいものを、１・２・３・４から一つ選びなさい。,なんて,だって,のほかにも,のほうが,だって,,,〜だってある' 패턴은 '(가끔은) ~하기도 한다'는 뜻입니다. 따라서 '小説を読むことだってある'는 '나는 (가끔은) 소설을 읽기도 한다'가 됩니다. 이는 화자가 만화만 읽는다는 생각을 강하게 부정하는 표현입니다.,"The pattern 「〜だってある」 means ""I even do ~ (sometimes)"".  So 「小説を読むことだってある」 = ""I *even* read novels (sometimes)."" This strongly rejects the idea that the speaker only reads manga.",“〜だってある”这个句型意思是“（有时）甚至也会做……”。所以“小説を読むことだってある” = “我（有时）甚至也会读小说”。这强烈反驳了说话者只看漫画的想法。,「〜だってある」這個句型意思是「（有時）甚至也會做……」。所以「小説を読むことだってある」 = 「我（有時）甚至也會讀小說」。這強烈反駁了說話者只看漫畫的想法。,「〜だってある」というパターンは、「（時には）〜することさえある」という意味です。したがって、「小説を読むことだってある」は「私は（時には）小説を読むことさえある」となります。これは、話し手が漫画しか読まないという考えを強く否定しています。,Le modèle « 〜だってある » signifie « il m'arrive même de faire ~ (parfois) ». Donc « 小説を読むことだってある » = « Je lis *même* des romans (parfois). » Cela rejette fermement l'idée que le locuteur ne lit que des mangas.,"Pola 「〜だってある」 berarti ""Saya bahkan (terkadang) melakukan ~"". Jadi 「小説を読むことだってある」 = ""Saya *bahkan* (terkadang) membaca novel."" Ini menolak dengan tegas gagasan bahwa pembicara hanya membaca manga.","El patrón 「〜だってある」 significa ""Incluso hago ~ (a veces)"". Así que 「小説を読むことだってある」 = ""Yo *incluso* leo novelas (a veces)"". Esto rechaza fuertemente la idea de que el hablante solo lee manga.","รูปแบบ 「〜だってある」 หมายถึง ""ฉันถึงขนาดทำ ~ (ในบางครั้ง)"" ดังนั้น 「小説を読むことだってある」 = ""ฉัน *ถึงขนาด* อ่านนิยาย (ในบางครั้ง)"" สิ่งนี้เป็นการปฏิเสธอย่างหนักแน่นต่อความคิดที่ว่าผู้พูดอ่านแต่มังงะ","Cấu trúc 「〜だってある」 có nghĩa là ""Tôi thậm chí còn làm ~ (đôi khi)"". Vì vậy, 「小説を読むことだってある」 = ""Tôi *thậm chí* (đôi khi) còn đọc tiểu thuyết."" Điều này bác bỏ mạnh mẽ ý kiến cho rằng người nói chỉ đọc manga.",P7,私は漫画ばかり読んでいると思われているようだが、そんなことはない。たまには小説を読むこと（　　　）ある。
次の文の（　　　 ）に入れるのに最もよいものを、１・２・３・４から一つ選びなさい。,話し合った末に,話し合って以来,話し合ったきり,話し合って初めて,話し合った末に,,,Vた末に'는 '(노력을 기울여 / 일정 기간 동안) ~한 끝에 (결과)'를 표현합니다. '何日も話し合った末に、進学を選んだ(며칠이나 논의한 끝에 진학을 선택했다)'는 며칠간의 논의 끝에 최종 결정이 내려졌음을 보여줍니다.,"「Vた末に」 expresses ""after doing ~ (with effort / over some time), (result)"".  「何日も話し合った末に、進学を選んだ」 shows that after many days of discussion, the final decision was made.",“Vた末に”表示“在（经过努力/一段时间）做某事之后，（得出的结果）”。“何日も話し合った末に、進学を選んだ”（讨论了好几天之后，选择了升学）表明在经过多天的讨论后做出了最终决定。,「Vた末に」表示「在（經過努力/一段時間）做某事之後，（得出的結果）」。「何日も話し合った末に、進学を選んだ」（討論了好幾天之後，選擇了升學）表明在經過多天的討論後做出了最終決定。,「Vた末に」は、「（努力をして／ある程度の時間をかけて）〜した結果」を表現します。「何日も話し合った末に、進学を選んだ」は、何日もの話し合いの末に最終的な決定が下されたことを示しています。,"« Vた末に » exprime « après avoir fait ~ (avec effort / pendant un certain temps), (résultat) ». « 何日も話し合った末に、進学を選んだ » montre qu'après de nombreux jours de discussion, la décision finale a été prise.","「Vた末に」 mengungkapkan ""setelah melakukan ~ (dengan usaha / selama beberapa waktu), (hasil)"". 「何日も話し合った末に、進学を選んだ」 menunjukkan bahwa setelah berhari-hari berdiskusi, keputusan akhir telah dibuat.","「Vた末に」 expresa ""después de hacer ~ (con esfuerzo / durante algún tiempo), (resultado)"". 「何日も話し合った末に、進学を選んだ」 muestra que después de muchos días de discusión, se tomó la decisión final.","「Vた末に」 แสดงความหมายว่า ""หลังจากที่ทำ ~ (ด้วยความพยายาม / เป็นระยะเวลาหนึ่ง), (ผลลัพธ์)"" 「何日も話し合った末に、進学を選んだ」 แสดงให้เห็นว่าหลังจากที่พูดคุยกันหลายวัน การตัดสินใจขั้นสุดท้ายก็ได้ถูกกำหนดขึ้น","「Vた末に」 diễn tả ý ""sau khi làm ~ (với nỗ lực / qua một thời gian), (kết quả)"". 「何日も話し合った末に、進学を選んだ」 cho thấy sau nhiều ngày thảo luận, quyết định cuối cùng đã được đưa ra.",P7,私は、進学するか就職するか迷ったが、家族や先生と何日も（　　　）、進学を選んだ。
次の文の（　　　 ）に入れるのに最もよいものを、１・２・３・４から一つ選びなさい。,参ったら,伺ったら,おありだったら,おいでになったら,おいでになったら,,,"기무라 님(木村様)은 외부 고객(클라이언트)이므로, 과장은 그의 행동에 대해 존경어(尊敬語)를 사용해야 합니다. 'おいでになる'는 '来る(오다), 行く(가다), いる(있다)'의 존경어입니다. 따라서 'おいでになったら'는 '오시면'을 정중하게 표현한 것입니다.","木村様 is an outside customer (client), so the section chief must use 尊敬語 (honorific language) about his actions.  「おいでになる」 is the honorific form of 「来る・行く・いる」.  So 「おいでになったら」 = ""when (he) comes"" in a polite way.",木村先生（木村様）是外部客户，所以科长必须对他的行为使用尊敬语。“おいでになる”是“来る・行く・いる”的尊他形式。所以“おいでになったら” = 礼貌地表达“（他）来的时候”。,木村先生（木村様）是外部客戶，所以科長必須對他的行為使用尊敬語。「おいでになる」是「来る・行く・いる」的尊他形式。所以「おいでになったら」 = 禮貌地表達「（他）來的時候」。,木村様は外部の顧客（クライアント）であるため、課長は彼の行動について尊敬語を使用しなければなりません。「おいでになる」は「来る・行く・いる」の尊敬語です。したがって、「おいでになったら」は、「（彼が）来たら」を丁寧に表現したものです。,"木村様 est un client extérieur, le chef de section doit donc utiliser le 尊敬語 (langage honorifique) concernant ses actions. « おいでになる » est la forme honorifique de « 来る・行く・いる ». Donc « おいでになったら » = « quand (il) viendra » d'une manière polie.","木村様 adalah pelanggan luar (klien), jadi kepala seksi harus menggunakan 尊敬語 (bahasa hormat) tentang tindakannya. 「おいでになる」 adalah bentuk hormat dari 「来る・行く・いる」. Jadi 「おいでになったら」 = ""ketika (dia) datang"" dengan cara yang sopan.","木村様 es un cliente externo, por lo que el jefe de sección debe usar 尊敬語 (lenguaje honorífico) sobre sus acciones. 「おいでになる」 es la forma honorífica de 「来る・行く・いる」. Así que 「おいでになったら」 = ""cuando (él) venga"" de una manera educada.","木村様 เป็นลูกค้าภายนอก ดังนั้นหัวหน้าแผนกจึงต้องใช้ 尊敬語 (คำสุภาพยกย่อง) เกี่ยวกับการกระทำของเขา 「おいでになる」 เป็นรูปยกย่องของ 「来る・行く・いる」 ดังนั้น 「おいでになったら」 = ""เมื่อ (เขา) มา"" ในแบบที่สุภาพ","木村様 là khách hàng bên ngoài, vì vậy trưởng phòng phải sử dụng 尊敬語 (tôn kính ngữ) khi nói về hành động của ông ấy. 「おいでになる」 là hình thức tôn kính của 「来る・行く・いる」. Vì vậy, 「おいでになったら」 = ""khi (ông ấy) đến"" một cách lịch sự.",P7,（会社で）課長「山下さん、A社の木村様が（　　　）、応接室に案内してください。」　山下「はい、わかりました。」
次の文の（　　　 ）に入れるのに最もよいものを、１・２・３・４から一つ選びなさい。,わけだ,ものだ,だろうか,のではないか,ものだ,,,"〜ものだ'는 무언가에 대한(특히 과거의 일이나 놀라운 사실에 대한) 깊은 감정, 감탄 또는 탄성을 표현할 수 있습니다. 여기서 화자는 그렇게 오래된 사진이 오랫동안 살아남은 것에 감명받았습니다. '残っていたものだ(남아 있었구나).' → '지금까지 남아 있다니 정말 놀랍다.'","「〜ものだ」 can express deep emotion, admiration, or exclamation about something (especially about the past or a surprising fact).  Here, the speaker is impressed that such old photos survived so long:  「残っていたものだ。」 → ""How amazing that they stayed until now.""",“〜ものだ”可以表达对某事（特别是关于过去或令人惊讶的事实）的深厚感情、钦佩或感叹。在这里，说话者对这么老的照片能保存这么久感到惊讶：“残っていたものだ。” → “居然能留存到现在，真是太不可思议了。”,「〜ものだ」可以表達對某事（特別是關於過去或令人驚訝的事實）的深厚感情、欽佩或感嘆。在這裡，說話者對這麼老的照片能保存這麼久感到驚訝：「残っていたものだ。」 → 「居然能留存到現在，真是太不可思議了。」,「〜ものだ」は、物事（特に過去のことや驚くべき事実）に対する深い感情、感嘆、または驚きを表現することができます。ここで話し手は、そのような古い写真がこんなに長く残っていたことに感銘を受けています。「残っていたものだ」は「今まで残っていたなんて本当に驚きだ」という意味になります。,"« 〜ものだ » peut exprimer une émotion profonde, de l'admiration ou une exclamation à propos de quelque chose (surtout à propos du passé ou d'un fait surprenant). Ici, le locuteur est impressionné que des photos aussi anciennes aient survécu si longtemps : « 残っていたものだ。 » → « C'est incroyable qu'elles soient restées jusqu'à maintenant. »","「〜ものだ」 dapat mengungkapkan emosi yang dalam, kekaguman, atau seruan tentang sesuatu (terutama tentang masa lalu atau fakta yang mengejutkan). Di sini, pembicara terkesan bahwa foto-foto lama seperti itu bertahan begitu lama: 「残っていたものだ。」 → ""Sungguh menakjubkan mereka masih ada sampai sekarang.""","「〜ものだ」 puede expresar profunda emoción, admiración o exclamación sobre algo (especialmente sobre el pasado o un hecho sorprendente). Aquí, el hablante está impresionado de que fotos tan antiguas sobrevivieran tanto tiempo: 「残っていたものだ。」 → ""Qué increíble que hayan permanecido hasta ahora"".","「〜ものだ」 สามารถแสดงถึงอารมณ์ที่ลึกซึ้ง ความชื่นชม หรือการอุทานเกี่ยวกับบางสิ่ง (โดยเฉพาะเรื่องราวในอดีตหรือข้อเท็จจริงที่น่าประหลาดใจ) ในที่นี้ ผู้พูดรู้สึกประทับใจที่ภาพถ่ายเก่าแก่เช่นนี้ยังคงอยู่รอดมาได้ยาวนาน: 「残っていたものだ。」 → ""น่าทึ่งเหลือเกินที่มันยังคงอยู่มาจนถึงตอนนี้""","「〜ものだ」 có thể thể hiện cảm xúc sâu sắc, sự ngưỡng mộ hoặc cảm thán về một điều gì đó (đặc biệt là về quá khứ hoặc một sự thật đáng ngạc nhiên). Ở đây, người nói ấn tượng rằng những bức ảnh cũ như vậy đã tồn tại rất lâu: 「残っていたものだ。」 → ""Thật đáng ngạc nhiên là chúng vẫn còn lưu giữ đến tận bây giờ.""",P7,実家の押し入れを片付けていたら、祖父母の結婚式の写真が出てきた。よくこんな昔の写真が今まで残っていた（　　　）。
次の文の（　　　 ）に入れるのに最もよいものを、１・２・３・４から一つ選びなさい。,判断すべきだ,判断しかねる,判断したにすぎない,判断せざるを得ない,判断しかねる,,,"Vます형 + かねる' 패턴은 '(주로 격식 있는 문체에서) ~할 수 없다, ~하기 어렵다'를 의미합니다. '判断しかねる(판단하기 어렵다)'는 'まだ結果が出ていない現時点では(아직 결과가 나오지 않은 현시점에서는)'라는 문맥과 완벽하게 어울립니다.","The pattern 「Vます形 + かねる」 means ""cannot; it is difficult to ~"" (often in a formal style).  「判断しかねる」 = ""cannot make a judgment (at this point)"" → perfect with ""まだ結果が出ていない現時点では"".",“Vます形 + かねる”句型意思是“不能；难以做某事”（通常用于正式文体）。“判断しかねる” = “（在此时）难以做出判断” → 与“まだ結果が出ていない現時点では”（在目前尚未出结果的阶段）完美契合。,「Vます形 + かねる」句型意思是「不能；難以做某事」（通常用於正式文體）。「判断しかねる」 = 「（在此時）難以做出判斷」 → 與「まだ結果が出ていない現時点では」（在目前尚未出結果的階段）完美契合。,「Vます形＋かねる」のパターンは、「〜できない、〜するのが難しい」（多くの場合、フォーマルな文体で）を意味します。「判断しかねる」は「（現時点では）判断を下すことができない」となり、「まだ結果が出ていない現時点では」という文脈に完璧に合致します。,Le modèle « Forme en Vます + かねる » signifie « ne peut pas ; il est difficile de ~ » (souvent dans un style formel). « 判断しかねる » = « impossible de porter un jugement (à ce stade) » → parfait avec « まだ結果が出ていない現時点では ».,"Pola 「Vます形 + かねる」 berarti ""tidak bisa; sulit untuk ~"" (sering dalam gaya formal). 「判断しかねる」 = ""tidak dapat membuat penilaian (pada titik ini)"" → sangat cocok dengan ""まだ結果が出ていない現時点では"".","El patrón 「Vます形 + かねる」 significa ""no puede; es difícil de ~"" (a menudo en un estilo formal). 「判断しかねる」 = ""no se puede emitir un juicio (en este punto)"" → encaja perfectamente con ""まだ結果が出ていない現時点では"" (en el momento actual en que aún no hay resultados).","รูปแบบ 「Vます形 + かねる」 หมายถึง ""ไม่สามารถ; เป็นเรื่องยากที่จะ ~"" (มักใช้ในรูปแบบที่เป็นทางการ) 「判断しかねる」 = ""ไม่สามารถตัดสินใจได้ (ในตอนนี้)"" → เข้ากันได้อย่างสมบูรณ์แบบกับ ""まだ結果が出ていない現時点では""","Cấu trúc 「Động từ thể Vます + かねる」 có nghĩa là ""không thể; khó mà ~"" (thường dùng trong văn phong trang trọng). 「判断しかねる」 = ""không thể đưa ra phán đoán (vào thời điểm này)"" → hoàn toàn phù hợp với ""まだ結果が出ていない現時点では"" (ở thời điểm hiện tại khi chưa có kết quả).",P7,今回の戦略が有効であったかどうかは、まだ結果が出ていない現時点では（　　　）。
