question,option1,option2,option3,option4,answer,imageName,underline,explanation_ko,explanation_en,explanation_zh_hans,explanation_zh_hant,explanation_ja,explanation_fr,explanation_id,explanation_es,explanation_th,explanation_vi,passage_group ,sub_question 
＿＿＿のことばは　ひらがなで　どう　かきますか。１・２・３・４から　いちばん　いい　ものを　ひとつ　えらんで　ください。,おがし,おがね,おかし,おかね,おかね,,お金,"""お金""는 おかね로 읽는다. 金(かね)은 “돈”을 의미하며, 공손 표현인 お가 붙어 おかね가 된다.","The kanji ""お金"" is read as おかね. 金 (かね) means ""money,"" and the honorific お is added, so it becomes おかね.",“お金”读作 おかね。金（かね）表示“钱”，前面加上敬语前缀 お 后变成 おかね。,「お金」讀作 おかね。金（かね）表示「錢」，前面加上敬語前綴 お 後變成 おかね。,「お金」は「おかね」と読みます。金（かね）は「お金」を意味し、丁寧語の「お」が付いて「おかね」になります。,"Le kanji « お金 » se lit おかね. 金 (かね) signifie « argent », et l’honorifique お est ajouté, ce qui donne おかね.","Kanji “お金” dibaca おかね. 金 (かね) berarti “uang”, dan awalan kehormatan お ditambahkan sehingga menjadi おかね.","El kanji « お金 » se lee おかね. 金 (かね) significa “dinero”, y se añade el prefijo honorífico お, formando おかね.",คันจิ 「お金」 อ่านว่า おかね โดย 金 (かね) หมายถึง “เงิน” และเติมคำสุภาพ お จึงกลายเป็น おかね,"Chữ Hán “お金” được đọc là おかね. 金 (かね) nghĩa là “tiền”, và thêm tiền tố kính ngữ お nên thành おかね.",P1,これは　どこの　くにの　お金ですか。
＿＿＿のことばは　ひらがなで　どう　かきますか。１・２・３・４から　いちばん　いい　ものを　ひとつ　えらんで　ください。,あそんで,ならんで,よんで,のんで,のんで,,飲んで,"""飲んで""는 동사 飲む(のむ, 마시다)의 て형이다. のんでください 형태로 쓰여 “마셔 주세요”라는 공손한 요청 표현이 된다.","The kanji ""飲んで"" comes from the verb 飲む (のむ, to drink). Its te-form is のんで, used with ください to make a polite request: “Please drink.”",“飲んで”来自动词 飲む（のむ，喝）的て形。与 ください 连用时形成礼貌请求：“请喝”。,「飲んで」來自动詞 飲む（のむ，喝）的て形。與 ください 連用時形成禮貌請求：「請喝」。,「飲んで」は動詞「飲む（のむ、to drink）」のて形です。「ください」と一緒に使われ、「飲んでください（Please drink）」という丁寧な依頼表現になります。,"Le kanji « 飲んで » vient du verbe 飲む (のむ, boire). Sa forme en て est のんで, utilisée avec ください pour faire une demande polie : « Veuillez boire. »","Kanji “飲んで” berasal dari kata kerja 飲む (のむ, minum). Bentuk て-nya adalah のんで, digunakan bersama ください untuk membuat permintaan sopan: “Silakan minum.”","El kanji « 飲んで » proviene del verbo 飲む (のむ, beber). Su forma en て es のんで, usada con ください para hacer una petición cortés: “Por favor, beba.”","คันจิ 「飲んで」 มาจากคำกริยา 飲む (のむ, ดื่ม) รูป て คือ のんで ใช้กับ ください เพื่อสร้างคำขอสุภาพ: “กรุณาดื่ม”","Chữ Hán “飲んで” xuất phát từ động từ 飲む (のむ, uống). Thể て của nó là のんで, dùng với ください để tạo yêu cầu lịch sự: “Xin hãy uống.”",P1,どうぞ　飲んで　ください。
＿＿＿の　ことばは　どう　かきますか。１・２・３・４から　いちばん　いい　ものを ひとつ　えらんで　ください。,高い,高かい,新い,新かい,高い,,たかい,문장에서 いちばん たかい(가장 높다/비싸다)라고 했으므로 たかい의 올바른 한자는 高い이다. イ형용사는 활용 부분부터 오쿠리가나를 쓰므로 高かい가 아니라 高い가 맞는 표기이다.,"- The sentence says いちばん たかい (“the most tall”), so the correct kanji for たかい is 高い.   - Orthography point: For i-adjectives, the kanji takes the adjective stem and the okurigana starts from the inflectional part (…い/…く). Therefore, 高い (not 高かい) is the correct spelling. ",句子中有 いちばん たかい（最高／最贵），因此 たかい 的正确汉字写法是 高い。对于い形容词，送假名从词尾变化部分开始，所以应写作 高い，而不是 高かい。,句子中有 いちばん たかい（最高／最貴），因此 たかい 的正確漢字寫法是 高い。對於い形容詞，送假名從詞尾變化部分開始，所以應寫作 高い，而不是 高かい。,文では「いちばんたかい」（一番高い）と言っているので、「たかい」の正しい漢字は「高い」です。イ形容詞では活用部分から送り仮名を書くため、「高かい」ではなく「高い」が正しい表記です。,"- La phrase dit いちばん たかい (« le plus haut »), donc le kanji correct pour たかい est 高い. - Point orthographique : pour les adjectifs en い, le kanji prend la racine de l’adjectif et l’okurigana commence à partir de la partie flexionnelle (…い/…く). Ainsi, 高い (et non 高かい) est l’orthographe correcte.","- Kalimat tersebut mengatakan いちばん たかい (“paling tinggi/mahal”), jadi kanji yang benar untuk たかい adalah 高い. - Catatan ortografi: untuk kata sifat -i, kanji mengambil akar kata sifat dan okurigana dimulai dari bagian infleksinya (…い/…く). Karena itu, 高い (bukan 高かい) adalah penulisan yang benar.","- La oración dice いちばん たかい (“el más alto/caro”), así que el kanji correcto para たかい es 高い. - Punto ortográfico: para los adjetivos -i, el kanji toma la raíz del adjetivo y el okurigana comienza desde la parte flexiva (…い/…く). Por lo tanto, 高い (no 高かい) es la escritura correcta.",- ประโยคกล่าวว่า いちばん たかい (“สูง/แพงที่สุด”) ดังนั้นคันจิที่ถูกต้องสำหรับ たかい คือ 高い - จุดด้านการเขียน: สำหรับคำคุณศัพท์ประเภท i-adjective คันจิจะใช้เฉพาะรากคำ และ okurigana จะเริ่มจากส่วนผัน (...い/…く) ดังนั้น 高い (ไม่ใช่ 高かい) จึงเป็นรูปที่ถูกต้อง,"- Câu sử dụng いちばん たかい (“cao/đắt nhất”), nên chữ Hán đúng cho たかい là 高い. - Điểm chính tả: với tính từ đuôi -i, chữ Hán mang phần gốc của tính từ và okurigana bắt đầu từ phần biến đổi (...い/…く). Vì vậy, 高い (không phải 高かい) là cách viết đúng.",P2,あれが　この　まちで　いちばん　たかい　ビルです。
＿＿＿の　ことばは　どう　かきますか。１・２・３・４から　いちばん　いい　ものを ひとつ　えらんで　ください。,英話,"英説",英語,英訳,英語,,えいご,"밑줄 친 えいご는 英語(えいご)로 써야 하며 “영어”라는 뜻이다. Xができます는 “X를 할 수 있다”라는 뜻으로, 언어와 함께 쓰이면 “그 언어를 할 수 있다”를 의미한다.","The underlined えいご should be written as 英語 (えいご), meaning ""English (language)."" In this context, Xができます means ""can do/use X""; with languages, it means ""can speak/use [that language].""",划线部分 えいご 应写作 英語（えいご），意思是“英语”。在句型 Xができます 中，和语言一起使用时表示“会说／会使用某种语言”。,劃線部分 えいご 應寫作 英語（えいご），意思是「英語」。在句型 Xができます 中，和語言一起使用時表示「會說／會使用某種語言」。,下線部の「えいご」は「英語（えいご）」と書き、「英語」という意味です。この文脈の「Xができます」は「Xができる・使える」という意味で、言語の場合は「その言語を話せる」という意味になります。,"Le mot souligné えいご doit s’écrire 英語 (えいご), signifiant « anglais (langue) ». Dans ce contexte, Xができます signifie « pouvoir utiliser/parler X » ; avec les langues, cela signifie « pouvoir parler/utiliser [cette langue] ».","Kata bergaris bawah えいご harus ditulis 英語 (えいご), yang berarti “bahasa Inggris”. Dalam konteks ini, Xができます berarti “bisa menggunakan/melakukan X”; untuk bahasa, artinya “bisa berbicara/menggunakan [bahasa tersebut].”","La palabra subrayada えいご debe escribirse 英語 (えいご), que significa “idioma inglés”. En este contexto, Xができます significa “poder usar/hablar X”; con idiomas, significa “poder hablar/usar [ese idioma]”.",คำที่ขีดเส้นใต้ えいご ควรเขียนเป็น 英語 (えいご) หมายถึง “ภาษาอังกฤษ” ในบริบทนี้ Xができます หมายถึง “สามารถใช้/พูด X ได้”; เมื่อใช้กับภาษา จะหมายถึง “สามารถพูด/ใช้ [ภาษานั้น] ได้”,"Từ được gạch chân えいご nên được viết là 英語 (えいご), nghĩa là “tiếng Anh”. Trong ngữ cảnh này, Xができます nghĩa là “có thể dùng/nói X”; với ngôn ngữ, nó có nghĩa là “có thể nói/sử dụng [ngôn ngữ đó]”.",P2,すずきさんは　えいごが　できますか。
＿＿＿の　ことばは　どう　かきますか。１・２・３・４から　いちばん　いい　ものを ひとつ　えらんで　ください。,体み,休み,仕み,任み,休み,,やすみ,"やすみ는 休み(やすみ)로 쓰며 “휴식, 휴일, 쉬는 날”이라는 뜻의 명사이다. X は きのう 休みでした는 “어제 쉬었다”라는 의미를 나타낸다.","やすみ is written as 休み (reading: やすみ), a noun meaning “rest,” “holiday,” or “day off.” The sentence pattern X は きのう 休みでした uses the noun 休み with でした (past polite of です) to state that someone was off.",やすみ 写作 休み（やすみ），是名词，意思是“休息、假日”。句型 X は きのう 休みでした 表示“昨天休息”。,やすみ 寫作 休み（やすみ），是名詞，意思是「休息、假日」。句型 X は きのう 休みでした 表示「昨天休息」。,「やすみ」は「休み（やすみ）」と書き、「休み・休日」を意味する名詞です。「X は きのう 休みでした」は「昨日休みだった」という意味を表します。,"やすみ s’écrit 休み (lecture : やすみ), un nom signifiant « repos », « congé » ou « jour de repos ». Le modèle de phrase X は きのう 休みでした utilise le nom 休み avec でした (forme polie passée de です) pour dire que quelqu’un était en congé.","やすみ ditulis 休み (dibaca: やすみ), sebuah kata benda yang berarti “istirahat”, “libur”, atau “hari libur”. Pola kalimat X は きのう 休みでした menggunakan kata benda 休み dengan でした (bentuk sopan lampau dari です) untuk menyatakan bahwa seseorang sedang libur.","やすみ se escribe 休み (lectura: やすみ), un sustantivo que significa “descanso”, “vacaciones” o “día libre”. El patrón X は きのう 休みでした usa el sustantivo 休み con でした (pasado cortés de です) para indicar que alguien tuvo el día libre.","やすみ เขียนเป็น 休み (อ่านว่า やすみ) เป็นคำนามหมายถึง “การพักผ่อน”, “วันหยุด” หรือ “วันลาหยุด” รูปประโยค X は きのう 休みでした ใช้คำนาม 休み กับ でした (รูปสุภาพอดีตของ です) เพื่อบอกว่าใครบางคนหยุดงาน/หยุดเรียน","やすみ được viết là 休み (đọc: やすみ), là danh từ nghĩa là “nghỉ ngơi”, “ngày nghỉ” hoặc “ngày nghỉ làm”. Mẫu câu X は きのう 休みでした dùng danh từ 休み với でした (dạng lịch sự quá khứ của です) để nói rằng ai đó đã nghỉ.",P2,たなかさんは　きのう　やすみ　でした。
＿＿＿の　ことばは　どう　かきますか。１・２・３・４から　いちばん　いい　ものを ひとつ　えらんで　ください。,主まれました,生まれました,佐まれました,住まれました,生まれました,,うまれました,"동사 うまれる는 生まれる(うまれる, 태어나다)로 쓴다. 여기서는 공손 과거형 生まれました로 사용되어 “태어났습니다”라는 뜻이 된다.","The verb うまれる is written with the kanji 生: 生まれる (うまれる, to be born). Here it’s in the polite past: 生まれました. This matches the meaning “was born,” which fits the sentence about birthplace.",动词 うまれる 用汉字写作 生まれる（うまれる，出生）。这里使用礼貌过去式 生まれました，表示“出生了”。,動詞 うまれる 用漢字寫作 生まれる（うまれる，出生）。這裡使用禮貌過去式 生まれました，表示「出生了」。,動詞「うまれる」は漢字で「生まれる（うまれる、to be born）」と書きます。ここでは丁寧過去形「生まれました」が使われており、「生まれました」という意味になります。,"Le verbe うまれる s’écrit avec le kanji 生 : 生まれる (うまれる, naître). Ici, il est au passé poli : 生まれました. Cela correspond au sens « est né », adapté à la phrase parlant du lieu de naissance.","Kata kerja うまれる ditulis dengan kanji 生: 生まれる (うまれる, lahir). Di sini digunakan dalam bentuk lampau sopan: 生まれました. Ini sesuai dengan arti “lahir”, yang cocok dengan kalimat tentang tempat kelahiran.","El verbo うまれる se escribe con el kanji 生: 生まれる (うまれる, nacer). Aquí está en pasado cortés: 生まれました. Esto coincide con el significado “nació”, adecuado para la oración sobre el lugar de nacimiento.","คำกริยา うまれる เขียนด้วยคันจิ 生: 生まれる (うまれる, เกิด) ในที่นี้อยู่ในรูปอดีตสุภาพ: 生まれました ซึ่งตรงกับความหมาย “เกิด” และเหมาะกับประโยคเกี่ยวกับสถานที่เกิด","Động từ うまれる được viết bằng chữ Hán 生: 生まれる (うまれる, sinh ra). Ở đây nó ở dạng quá khứ lịch sự: 生まれました. Điều này phù hợp với nghĩa “đã sinh ra”, đúng với câu nói về nơi sinh.",P2,わたしは　きょうとで　うまれました。
＿＿＿の　ことばは　どう　かきますか。１・２・３・４から　いちばん　いい　ものを ひとつ　えらんで　ください。,雪,風,"雨","雷","雨",,あめ,"あめ는 雨(あめ, 비)에 해당한다. 강수 표현에서는 雨が降っています(비가 오고 있다)를 사용한다. 朝から는 “아침부터 계속”이라는 의미를 나타낸다.","The word あめ corresponds to 雨 (あめ), “rain.” With precipitation, Japanese uses 雨が降っています（ふっています） to mean “it is raining.” The phrase 朝から indicates the action has been ongoing since morning.",あめ 对应汉字 雨（あめ，雨）。在描述降水时，日语使用 雨が降っています（正在下雨）。朝から 表示“从早上开始一直……”。,あめ 對應漢字 雨（あめ，雨）。在描述降水時，日語使用 雨が降っています（正在下雨）。朝から 表示「從早上開始一直……」。,「あめ」は「雨（あめ）」に対応します。日本語では雨について「雨が降っています（ふっています）」と言って「雨が降っている」を表します。「朝から」は朝からずっと続いていることを示します。,"Le mot あめ correspond à 雨 (あめ), « pluie ». Avec les précipitations, le japonais utilise 雨が降っています（ふっています） pour dire « il pleut ». L’expression 朝から indique que l’action continue depuis le matin.","Kata あめ sesuai dengan 雨 (あめ), “hujan”. Untuk cuaca hujan, bahasa Jepang menggunakan 雨が降っています（ふっています） untuk berarti “sedang hujan”. Frasa 朝から menunjukkan bahwa tindakan tersebut berlangsung sejak pagi.","La palabra あめ corresponde a 雨 (あめ), “lluvia”. Con la precipitación, el japonés usa 雨が降っています（ふっています） para decir “está lloviendo”. La expresión 朝から indica que la acción ha continuado desde la mañana.",คำว่า あめ ตรงกับ 雨 (あめ) แปลว่า “ฝน” สำหรับสภาพอากาศ ญี่ปุ่นใช้ 雨が降っています（ふっています） เพื่อหมายถึง “ฝนกำลังตก” วลี 朝から แสดงว่าการกระทำดำเนินต่อเนื่องมาตั้งแต่เช้า,"Từ あめ tương ứng với 雨 (あめ), nghĩa là “mưa”. Với hiện tượng thời tiết, tiếng Nhật dùng 雨が降っています（ふっています） để nói “trời đang mưa”. Cụm 朝から cho thấy hành động đã diễn ra từ sáng.",P2,あさから　あめが　ふっています。
＿＿＿の　ことばは　どう　かきますか。１・２・３・４から　いちばん　いい　ものを ひとつ　えらんで　ください。,閒,間,開,"問",間,,あいだ,"あいだ는 “사이, 간격”이라는 뜻이며 한자는 間를 쓴다. A と B の 間に 형태로 두 사람이나 사물 사이를 나타낸다.","あいだ means “between/among; interval,” and the standard kanji is 間 (あいだ／ま). In the phrase A と B の 間に, it marks the space between two people or things. This matches the instruction to stand between two people.",あいだ 的意思是“之间、间隔”，标准汉字写作 間。在句型 A と B の 間に 中，表示两个人或物体之间的空间。,あいだ 的意思是「之間、間隔」，標準漢字寫作 間。在句型 A と B の 間に 中，表示兩個人或物體之間的空間。,「あいだ」は「間」と書き、「間・あいだ」という意味です。「A と B の 間に」という形で、人や物の間の空間を表します。,"あいだ signifie « entre ; intervalle », et le kanji standard est 間 (あいだ／ま). Dans l’expression A と B の 間に, il marque l’espace entre deux personnes ou objets. Cela correspond à l’instruction de se tenir entre deux personnes.","あいだ berarti “antara; selang”, dan kanji standarnya adalah 間 (あいだ／ま). Dalam pola A と B の 間に, kata ini menunjukkan ruang di antara dua orang atau benda. Ini cocok dengan instruksi untuk berdiri di antara dua orang.","あいだ significa “entre; intervalo”, y el kanji estándar es 間 (あいだ／ま). En la expresión A と B の 間に, marca el espacio entre dos personas o cosas. Esto coincide con la instrucción de pararse entre dos personas.",あいだ หมายถึง “ระหว่าง; ช่วงว่าง” และคันจิมาตรฐานคือ 間 (あいだ／ま) ในรูป A と B の 間に ใช้บอกพื้นที่ระหว่างคนหรือสิ่งของสองอย่าง ซึ่งตรงกับคำสั่งให้ยืนระหว่างคนสองคน,"あいだ nghĩa là “giữa; khoảng”, và chữ Hán chuẩn là 間 (あいだ／ま). Trong mẫu A と B の 間に, nó chỉ khoảng không giữa hai người hoặc hai vật. Điều này phù hợp với hướng dẫn đứng giữa hai người.",P2,さとうさんと　はやしさんの　あいだに　たって　ください。
＿＿＿の　ことばは　どう　かきますか。１・２・３・４から　いちばん　いい　ものを ひとつ　えらんで　ください。,東がわ,南がわ,西がわ,"北がわ","北がわ",,きたがわ,"밑줄 친 きたがわ는 北がわ／北側(きたがわ)로 “북쪽”이라는 뜻이다. 北(きた)=북쪽, がわ／側=쪽 이므로 “공원의 북쪽에”라는 의미가 된다.","The underlined reading きたがわ corresponds to 北がわ／北側 (きたがわ), meaning “north side.”  - 北 (きた) = north  - がわ／側 (がわ) = side  Thus, こうえんの北がわに…means “on the north side of the park.”",划线部分 きたがわ 对应 北がわ／北側（きたがわ），意思是“北边”。北（きた）= 北方，がわ／側 = 一侧，因此表示“公园的北边”。,劃線部分 きたがわ 對應 北がわ／北側（きたがわ），意思是「北邊」。北（きた）= 北方，がわ／側 = 一側，因此表示「公園的北邊」。,下線部「きたがわ」は「北がわ／北側（きたがわ）」を表し、「北側」という意味です。北（きた）＝north、がわ／側＝side なので、「こうえんの北がわに…」は「公園の北側に…」という意味になります。,"La lecture soulignée きたがわ correspond à 北がわ／北側 (きたがわ), signifiant « côté nord ». - 北 (きた) = nord - がわ／側 (がわ) = côté Ainsi, こうえんの北がわに… signifie « du côté nord du parc ».","Bacaan bergaris bawah きたがわ sesuai dengan 北がわ／北側 (きたがわ), yang berarti “sisi utara”. - 北 (きた) = utara - がわ／側 (がわ) = sisi Jadi, こうえんの北がわに… berarti “di sisi utara taman.”","La lectura subrayada きたがわ corresponde a 北がわ／北側 (きたがわ), que significa “lado norte”. - 北 (きた) = norte - がわ／側 (がわ) = lado Así, こうえんの北がわに… significa “en el lado norte del parque”.",การอ่านที่ขีดเส้นใต้ きたがわ ตรงกับ 北がわ／北側 (きたがわ) หมายถึง “ด้านเหนือ” - 北 (きた) = เหนือ - がわ／側 (がわ) = ด้าน ดังนั้น こうえんの北がわに… จึงหมายถึง “ทางด้านเหนือของสวนสาธารณะ”,"Cách đọc được gạch chân きたがわ tương ứng với 北がわ／北側 (きたがわ), nghĩa là “phía bắc”. - 北 (きた) = phía bắc - がわ／側 (がわ) = phía/bên Vì vậy, こうえんの北がわに… nghĩa là “ở phía bắc của công viên”.",P2,こうえんの　きたがわに　としょかんが　あります。
＿＿＿の　ことばは　どう　かきますか。１・２・３・４から　いちばん　いい　ものをひとつ　えらんで　ください。,"ウイシャツ",ウイシャツ,ワイシヤツ,ワイシャツ,ワイシャツ,,わいしゃつ,"이 문제는 외래어 わいしゃつ의 올바른 가타카나 표기를 묻는 문제이다. 정답은 ワイシャツ이다. ワイ=wai, シャ=sha(シ+ャ), ツ=tsu로 구성된다.",his is an orthography question asking for the correct katakana spelling of the loanword わいしゃつ. The correct katakana is ワイシャツ:- ワイ = wai- シ=sha(シ + small ャ)- ツ = tsu,这是一个考查外来语 わいしゃつ 正确片假名拼写的问题。正确写法是 ワイシャツ：ワイ = wai，シャ = sha（シ + 小ャ），ツ = tsu。,這是一個考查外來語 わいしゃつ 正確片假名拼寫的問題。正確寫法是 ワイシャツ：ワイ = wai，シャ = sha（シ + 小ャ），ツ = tsu。,これは外来語「わいしゃつ」の正しいカタカナ表記を問う問題です。正しい表記は「ワイシャツ」です。ワイ＝wai、シャ＝sha（シ＋小さいャ）、ツ＝tsu です。,Ceci est une question d’orthographe demandant l’écriture correcte en katakana du mot d’emprunt わいしゃつ. Le katakana correct est ワイシャツ : - ワイ = wai - シャ = sha (シ + petit ャ) - ツ = tsu,Ini adalah soal ortografi yang menanyakan penulisan katakana yang benar untuk kata serapan わいしゃつ. Katakana yang benar adalah ワイシャツ: - ワイ = wai - シャ = sha (シ + ャ kecil) - ツ = tsu,Esta es una pregunta de ortografía que pide la escritura correcta en katakana del préstamo わいしゃつ. El katakana correcto es ワイシャツ: - ワイ = wai - シャ = sha (シ + ャ pequeño) - ツ = tsu,นี่เป็นคำถามด้านการสะกดที่ถามถึงการเขียนคาตาคานะที่ถูกต้องของคำยืม わいしゃつ รูปคาตาคานะที่ถูกต้องคือ ワイシャツ: - ワイ = wai - シャ = sha (シ + ャ เล็ก) - ツ = tsu,Đây là câu hỏi chính tả yêu cầu cách viết katakana đúng của từ mượn わいしゃつ. Katakana đúng là ワイシャツ: - ワイ = wai - シャ = sha (シ + ャ nhỏ) - ツ = tsu,P2,この　わいしゃつを　ください。
（　　　）に　なにが　はいりますか。１・２・３・４から　いちばん　いい　ものを　ひとつ　えらんで　ください。,さつ,"まい",だい,びき,さつ,,,"명사 ざっし(雑誌, 잡지)는 묶인 형태의 물건이므로 조수사 冊(さつ)을 사용한다. 따라서 “3권 받았습니다”는 3冊（さんさつ）もらいました가 자연스럽다.","The noun ざっし（雑誌, magazine）is a bound item, so the correct counter is 冊（さつ）. Therefore, 3冊（さんさつ）もらいました fits naturally.",名词 ざっし（雑誌，杂志）属于装订类物品，因此应使用量词 冊（さつ）。所以“收到了三本杂志”自然表达为 3冊（さんさつ）もらいました。,名詞 ざっし（雑誌，雜誌）屬於裝訂類物品，因此應使用量詞 冊（さつ）。所以「收到了三本雜誌」自然表達為 3冊（さんさつ）もらいました。,名詞「ざっし（雑誌、magazine）」は冊子状の物なので、助数詞「冊（さつ）」を使います。そのため、「3冊（さんさつ）もらいました」が自然です。,"Le nom ざっし（雑誌, magazine）est un objet relié, donc le compteur correct est 冊（さつ）. Ainsi, 3冊（さんさつ）もらいました convient naturellement.","Kata benda ざっし（雑誌, majalah）adalah benda berjilid, jadi penghitung yang benar adalah 冊（さつ）. Karena itu, 3冊（さんさつ）もらいました terdengar alami.","El sustantivo ざっし（雑誌, revista）es un objeto encuadernado, por lo que el contador correcto es 冊（さつ）. Por lo tanto, 3冊（さんさつ）もらいました encaja naturalmente.","คำนาม ざっし（雑誌, นิตยสาร）เป็นสิ่งของที่เข้าเล่ม ดังนั้นลักษณนามที่ถูกต้องคือ 冊（さつ） ดังนั้น 3冊（さんさつ）もらいました จึงฟังเป็นธรรมชาติ","Danh từ ざっし（雑誌, tạp chí）là vật đóng quyển, nên lượng từ đúng là 冊（さつ）. Vì vậy, 3冊（さんさつ）もらいました nghe tự nhiên.",P3,ともだちから　ざっしを　3（　　　）　もらいました。
（　　　）に　なにが　はいりますか。１・２・３・４から　いちばん　いい　ものを　ひとつ　えらんで　ください。,さむい,きたない,あかるい,せまい,あかるい,,,불을 켜다(でんきをつける)는 결과로 방이 밝아진다(あかるい). 조사 から는 이유를 나타내며 “불을 켰기 때문에 방이 밝다”라는 인과 관계를 만든다.,"Turning on the light (でんきをつける) results in the room becoming bright (あかるい). The particle から indicates a reason: “because I turned on the light.” へやがあかるい describes the room’s state as bright, which fits the causal relationship.",打开灯（でんきをつける）会使房间变亮（あかるい）。助词 から 表示原因，因此形成“因为开了灯，所以房间变亮了”的因果关系。,打開燈（でんきをつける）會使房間變亮（あかるい）。助詞 から 表示原因，因此形成「因為開了燈，所以房間變亮了」的因果關係。,電気をつける（でんきをつける）と、部屋が明るくなります（あかるい）。助詞「から」は理由を表し、「電気をつけたから部屋が明るい」という因果関係になります。,"Allumer la lumière (でんきをつける) rend la pièce lumineuse (あかるい). La particule から indique une raison : « parce que j’ai allumé la lumière ». へやがあかるい décrit l’état lumineux de la pièce, ce qui correspond à la relation de cause à effet.","Menyalakan lampu (でんきをつける) membuat ruangan menjadi terang (あかるい). Partikel から menunjukkan alasan: “karena saya menyalakan lampu.” へやがあかるい menggambarkan keadaan ruangan yang terang, sesuai dengan hubungan sebab-akibat.","Encender la luz (でんきをつける) hace que la habitación esté brillante (あかるい). La partícula から indica una razón: “porque encendí la luz”. へやがあかるい describe el estado brillante de la habitación, lo cual encaja en la relación causal.",การเปิดไฟ (でんきをつける) ส่งผลให้ห้องสว่าง (あかるい) อนุภาค から แสดงเหตุผล: “เพราะเปิดไฟ” へやがあかるい อธิบายสภาพของห้องว่าสว่าง ซึ่งตรงกับความสัมพันธ์เชิงเหตุและผล,"Bật đèn (でんきをつける) khiến căn phòng trở nên sáng (あかるい). Trợ từ から chỉ lý do: “vì tôi bật đèn”. へやがあかるい mô tả trạng thái sáng của căn phòng, phù hợp với quan hệ nguyên nhân - kết quả.",P3,でんきを　つけましたから、へやが（　　　）です。
（　　　）に　なにが　はいりますか。１・２・３・４から　いちばん　いい　ものを　ひとつ　えらんで　ください。,ながい,ふとい,とおい,ひろい,とおい,,,"문장은 버스를 타는 이유를 설명하고 있으며, 역에서 거리가 멀다는 뜻의 えきからとおい가 자연스러운 표현이다.",The sentence gives a reason for taking the bus: the distance from the station. えきからとおい (far from the station) is the natural and common collocation to express distance.,句子是在说明坐公交车的原因，因此表达“离车站远”的 えきからとおい 是最自然的搭配。,句子是在說明坐公車的原因，因此表達「離車站遠」的 えきからとおい 是最自然的搭配。,文はバスに乗る理由を述べています。駅から遠いことを表す「えきからとおい」は自然でよく使われる表現です。,La phrase donne une raison pour prendre le bus : la distance depuis la gare. えきからとおい (« loin de la gare ») est l’expression naturelle et courante pour exprimer la distance.,Kalimat tersebut memberikan alasan naik bus: jaraknya dari stasiun. えきからとおい (“jauh dari stasiun”) adalah kolokasi alami dan umum untuk menyatakan jarak.,La oración da una razón para tomar el autobús: la distancia desde la estación. えきからとおい (“lejos de la estación”) es la colocación natural y común para expresar distancia.,ประโยคนี้ให้เหตุผลในการขึ้นรถบัส: ระยะทางจากสถานี えきからとおい (“ไกลจากสถานี”) เป็นสำนวนที่เป็นธรรมชาติและใช้ทั่วไปในการบอกระยะทาง,Câu này đưa ra lý do đi xe buýt: khoảng cách từ nhà ga. えきからとおい (“xa nhà ga”) là cách kết hợp tự nhiên và phổ biến để diễn tả khoảng cách.,P3,びょういんは　えきから（　　　）ですから、バスで　いきましょう。
（　　　）に　なにが　はいりますか。１・２・３・４から　いちばん　いい　ものを　ひとつ　えらんで　ください。,かぎ,"じしょ",さいふ,とけい,とけい,,,"문장은 시간이 왜 안 보이는지를 설명하고 있다. 시간을 알기 위해 필요한 것은 時計(とけい, 시계)이므로 자연스럽다: 時計がありませんから、時間がわかりません。","The sentence says that because the speaker doesn’t have something, they can’t know the time. Only 時計 (とけい) is used to tell time, so it fits the context naturally: 時計がありませんから、時間がわかりません。 ",句子说明因为没有某样东西，所以无法知道时间。只有 時計（とけい，钟表）能够表示时间，因此最自然：時計がありませんから、時間がわかりません。,句子說明因為沒有某樣東西，所以無法知道時間。只有 時計（とけい，鐘錶）能夠表示時間，因此最自然：時計がありませんから、時間がわかりません。,文は、何かを持っていないので時間が分からないと言っています。時間を知るために使うのは「時計（とけい）」だけなので、自然に合います：時計がありませんから、時間がわかりません。,"La phrase indique que, parce que le locuteur n’a pas quelque chose, il ne peut pas connaître l’heure. Seule 時計 (とけい) sert à donner l’heure, donc cela convient naturellement au contexte : 時計がありませんから、時間がわかりません。","Kalimat tersebut mengatakan bahwa karena pembicara tidak memiliki sesuatu, dia tidak bisa mengetahui waktu. Hanya 時計 (とけい) yang digunakan untuk melihat waktu, jadi ini paling cocok secara alami: 時計がありませんから、時間がわかりません。","La oración dice que, porque el hablante no tiene algo, no puede saber la hora. Solo 時計 (とけい) se usa para decir la hora, así que encaja naturalmente en el contexto: 時計がありませんから、時間がわかりません。",ประโยคกล่าวว่าเพราะผู้พูดไม่มีบางสิ่ง จึงไม่สามารถรู้เวลาได้ มีเพียง 時計 (とけい) เท่านั้นที่ใช้ดูเวลา ดังนั้นจึงเหมาะกับบริบท: 時計がありませんから、時間がわかりません。,"Câu nói rằng vì người nói không có một thứ gì đó nên không thể biết giờ. Chỉ 時計 (とけい) được dùng để xem giờ, nên nó phù hợp tự nhiên với ngữ cảnh: 時計がありませんから、時間がわかりません。",P3,（　　　）が　ありませんから、じかんが　わかりません。
